Struktur;Extradeck;Typ;Name;Untertyp;Zweihändig;Bedingung;Stats;CenterText;Text;Flavor_text;Stufe;Rasse;Win;Lose;Scrapped;Druck1;Druck2;Druck3;Druck4
monster;;Monster2;Gespenst;;;;;;"Sollte ""Kommunistischer Würfel"" zum Zeitpunkt des Kampfes auf dem Ablagstapel liegen, hat das Gespenst +2.";Es erschrickt dich, schaurig heulend.;7;Monster;"Ziehe 1 eine Ausrüstungskarte (Selten)
Stattdessen: Ziehe 2 Ausrüstungskarten (Selten) bei ""Kommunistischer Würfel""";Das Würfelergebnis in deiner nächsten Runde ist immer 4.;;0;1;1;0
monster;;Monster2;Graf Zahl;;;;;;"Hat +2, wenn sich deine Kampfstärke ohne Rest durch 2 teilen lässt.
Vampirismus (Wenn du den Kampf verlierst, wirst du zu einem Vampir (Extra Deck)).";;6;Vampire;Ziehe 1 Ausrüstungskarte (Selten);Vampirismus;;0;1;1;0
monster;;Monster2;Irrlicht;;;;;;Hat -2, wenn du der letzte Spieler in der Rangfolge bist.;Denn du hast dich schon längst auf den Wegen des Lebens verirrt;8;Monster;"1 Ausrüstungskarte (Selten)
Erhalte ""Irrlicht"" (Extra Deck)";Der Spieler Rechts von dir entscheidet, wo du in der nächsten Runde langläufst.;;0;1;1;0
monster;;Monster2;Alter Nekromant;;;;;;"Bevor er stirbt, will er dir einen Teil seines Vermächtnisses aufzwingen. Kannst du dich wiedersetzen?
Du kannst in diesem Kampf nicht fliehen, denn sein Skelettbegleiter betrachtet jeden Schritt, den du machst.";Er ist nur noch Haut und Knochen und fast so bleich wie das Skelett, das ihn begleitet. Warscheinlich hat er schon angefangen sich selbst zu totenbändigen.;10;Human;Erhalte “Marius der Verschlissene” (Extra Deck) als Begleiter;"Setze eine Runde aus
Er lehrt dich das “Oesiderh Mei Desideraias” (Extra Deck)";;0;1;1;0
monster;;Monster2;Knausriger Kobold;;;;;;"Wenn du ihn mit 5 oder mehr Kampfstärke besiegst als du benötigst, erhältst du doppelt so viele Schätze.
(Bei Stärke 6 benötigt man z.B. 12 Kampfstärke)";;6;Monster;"1 Ausrüstungskarte (Gewöhnlich)
2 Zauberkarten";Werfe alle Ausrüstungskarten aus deiner Hand ab.;;0;1;1;0
monster;;Monster2;Krieger - Weicher Igel;;;;;;"Willst du nicht kämpfen, so setze dich zu ihm nieder und genieße seinen vorzüglichen Tabak.
Setze eine Runde aus, erhalte die Hälfte seines Schatzes und ein einmaliges Erlebnis.";Er ist begierig zu kämpfen... vielleicht.;9;Soldier;"2 Ausrüstungskarten (Selten)
2 Zauberkarten";"Er mag keine spitzen Gegenstände.
Er nimmt dir die stärkste Waffe weg und bringt sie zu seinem Heiligtum, dem Pissbaum.";;0;1;1;0
monster;;Monster2;Meister der Einhandwafffen;;;;;;Hat +1, wenn du zwei einhändige Waffen trägst.;Er hat Respekt vor diesem Kampfstil.;8;Human;"Er unterrichtet dich in seinem Kampfstil.
Erhalte ""Klingenwirbel""";Du verlierst deine Charaktereigenschaft;;0;1;1;0
monster;;Monster2;Moderator;;;;;;"Der Moderator kündigt sofort den nächsten Kampf an.
Ziehe ein weiteres Monster vom Stapel.

(Du kämpfst gegen beide Monster zusammen.
Sie haben die Summe ihrer Stärke, Typ, Effekt, Win und Lose Eigenschaften)";;2;Human;1 Zauberkarte;p web;;0;1;1;0
monster;;Monster2;Riesige Matrjoschka;;;;;;Hat -2, wenn du keine Handkarten hast.;Sie kann mit dem Gefühl der Leere nicht umgehen.;8;Monster;"Erhalte ""Große Matrjoschka"" (Extra Deck)";Schenke einem Spieler deiner Wahl 2 deiner Zauberkarten;;0;1;1;0
monster;;Monster2;Selbst ausgedachtes Monster;;;;;;"Hat -5 an Montagen. Es hasst Montage.
Hat +1 an Samstagen. Da geht es immer gerne ins Kino.
Hat +2, wenn es grade regnet. Es liebt Regen.
Hat +1 gegen Personen, die heute schon Alkohol getrunken haben. Da es neidisch ist.
Hat -2, wenn du dich grade zuhause befindest. Weil es trotz alle dem gastfreundlich ist.
Hat -1, wenn du das Spiel zum ersten Mal spielst. Den es ist ein Freund von Anfängern.";;6;Monster;"Ziehe 2 Ausrüstungskarten, wähle 1 (Gewöhnlich).
+1 Zauberkarte an Samstagen";Öffne eine Katastrophe;;0;1;1;0
monster;;Monster2;Sirene;;;;;;Hat +2, wenn du Soldat bist.;;7;Monster;"Ziehe 1 Ausrüstungskarte (Selten).
+1 Zauberkarte, wenn du Soldat bist";"Sie betören dich.
Schenke ihnen eine Ausrüstungskarte einer Wahl";;0;1;1;0
monster;;Monster2;Stadtwache;;;;;;"Hat +2, wenn du Vampir oder Soldat bist.
Ungeziefer kommt hier nicht rein!

Falls du den Ring der Medici hast, lässt er dich passieren und du bekommst 2 Ausrüstungskarten (Selten) geschenkt.";;9;Soldier;"Ziehe 2 Ausrüstungskarten, wähle 1 (Selten).
Ziehe 1 Aktionskarte.";Setze eine Runde aus.;;0;1;1;0
monster;;Monster2;Stylist;;;;;;Du bist in seine Fänge geraten und wirst ihm erst nach einem radikalen Umstyling wieder entkommen.;Heul nicht, deine Haare sahen eh scheiße aus!!!;6;Human;Ziehe 2 Ausrüstungskarten, wähle 1 (Gewöhnlich).;Du musst die Klasse wechseln.;;0;1;1;0
monster;;Monster2;Waldgeist;;;;;;Hat -7 gegen Veganer.;Denn sie sind Freunde des Waldes.;7;Monster;"Ziehe 2 Ausrüstungskarten, wähle 1 (Gewöhnlich).
Faith+1 im nächsten Zug.";Faith+2 im nächsten Zug.;;0;1;1;0
monster;;Monster2;Wiedergänger;;;;;;"Solltest du ihn besiegen, kämpfst du sofort ein zweites Mal gegen ihn.

Du erhältst jedes Mal deine Belohnung.";;7;Monster;"1 Ausrüstungskarte (Gewöhnlich).
1 Zauberkarte.";Ziehe verdeckt einen Fluch, er aktiviert sich im nächsten Kampf;;0;1;1;0
monster;;Monster2;Verhüllte Gestalt;;;;;;"Er unterbreitet dir ein großartiges Angebot.
Wie durch Zauberrei zieht er 3 mächtige Gegenstände aus seinem Gewand hervor.
Er zeigt dir offen 3 Ausrüstungskarten (Legendär).
Er bietet dir an dir eine Karte deiner Wahl zu schenken.
Als Gegenleistung erwartet er nur eine unwichtige Kleinigkeit.
(Mische die anderen beiden Karten zurück in ihren Stapel)";;?;Human;"Handeln: Erhalte den Legendären Ausrüstungsgegenstand deiner Wahl.
Ziehe ""Seelenlos""";"Er verschwindet wie von Geisterhand.
Passiere";;0;1;1;0
monster;TRUE;Monster2;Gargoyle-Tagform;;;;;;;Er verträgt das Sonnenlicht nicht so sehr, er ist schon ganz starr vor Schock.;6;Monster;Ziehe 2 Ausrüstungskarten, wähle 1 (Gewöhnlich).;Er versperrt dir den Weg. Bleib auf dem Monsterfeld stehen und kämpfe nächste Runde erneut.;;0;1;1;0
monster;;Monster3;Basilisk;;;;;;"Wenn du den Kampf verlierst, wirst du für 1 Runden in Stein verwandelt.
Während du in Stein verwandelt bist, kann kein Spieler an dir vorbeilaufen.
(Nicht dein Feld betreten)
Du gewinnst automatisch, wenn du die Spiegelrüstung trägst.";;13;Monster;"1 Ausrüstungskarte (Selten).
1 Zauberkarte.";"In Stein verwandelt.
1 Ausrüstungskarte (Selten).
1 Zauberkarte.
Die hat er einfach liegen lassen";;0;1;1;0
monster;;Monster3;Der Antichrist;;;;;;Du hast in diesen Kampf Faith-2.;;11;Human;"Ziehe 3 Ausrüstungskarten, wähle 1 (Selten).
Du hast im nächsten Zug Faith-1";Du hast im nächsten Zu Faith+1;;0;1;1;0
monster;;Monster3;Der Lord der Stößt;;;;;;Dein Glück hat sich gewendet, dein Würfelergebnis zählt in diesen Kampf gegen dich.;"Zu deinem Unglück
… für den Lord.";11;God;"Ziehe 2 Ausrüstungskarten, wähle 1 (Selten).
Du fügst den ""Heiligen Würfel Secundus"" deiner Hand hinzu.
Ganz egal wo er sich gerade befindet.";"Passiere
Faith-1 im nächsten Zug";;0;1;1;0
monster;;Monster3;Drachenhort;;;;;;"Du kannst 3 Felder zurückgehen, um zu fliehen, bevor dich einer der Drachen entdeckt.

Vor ihrem Hort liegt ein Berg aus Gold (1 Legendär). Solltest du diesen Stehlen, wirst du daraufin sofort von den Drachen angegriffen, die ihren Verlust bemerken.";;18;Monster;"Passiere
Du behälst die Ausrüstungskarte.";"Verliere deine Rüstung und Helm.
Du behälst die Ausrüstungskarte";;0;1;1;0
monster;;Monster3;Einsamer Krieger;;;;;;Als letzter Überlebender seines Trupps braucht er Unterstützung, um diesen Kampf zu gewinnen!;;10;Soldier;Ziehe 1 Ausrüstungskarte (Selten).;Setze 2 Runden aus, um ihm Gesellschaft zu leisten;;0;1;1;0
monster;;Monster3;Engel der Apokalypse;;;;;;Öffne sofort eine Katastrophe!;;15;God;"Ziehe 1 Ausrüstungskarte (Selten).
Ziehe 2 Zauberkarten.
Schließe eine Katastrophe.";Öffne eine weitere Katastrophe;;0;1;1;0
monster;;Monster3;Grabräuber;;;;;;Hat +1 für jedes Artifact, das du trägst.;;11;Human;"Ziehe 2 Zauberkarten.
Erhalte ""Antiker Ring"" (Extra Deck).";Du verlierst ein Artifact deiner Wahl;;0;1;1;0
monster;;Monster3;Graf Orlok;;;;;;"Hat +2, wenn die Sonne bereits untergegangen ist.
(+1 bei Dämmerung)

Vampirismus (Wenn du den Kampf verlierst, wirst du zu einem Vampir (Extra Deck)).";;11;Vampire;"Ziehe 2 Zauberkarten.
Erhalte ""Vampirjäger"" (Extra Deck).";"Verliere deine Charaktereigenschaft
Vampirismus";;0;1;1;0
monster;;Monster3;Lava-Golem;;;;;;"Hat die Stufe von vier D4.

Gegenstände die das Wort ""Flammen"", ""Flammt"", ""Feuer"" oder ""Fackel"" enthalten, bringen dir in diesem Kampf keinen Bonus.";;4xD4;Rock;Ziehe 1 Ausrüstungskarte (Selten).;Du musst 3 Handkarten abwerfen;;0;1;1;0
monster;;Monster3;Meister der Zweihandwaffen;;;;;;Hat +1, wenn du eine zweihändige Waffe trägst.;"Eine mit der Kraft zweier Arme geführte Waffe zerschmettert und zerstört.
Nur Dummköpfe geben diesen Vorteil aus.";12;Human;"Ziehe 2 Zauberkarten
Er unterrichtet dich in seinem Kampfstil.
Erhalte ""Zerschmettern"" (Extra Deck).";"Verliere deine Waffe.
Hast du 2 lässt er dir die Wahl, welche du abwirfst";;0;1;1;0
monster;;Monster3;Meistertänzer;;;;;;Kämpfe nur mit deiner Bewegung gegen ihn.;"Mit dieser mangelhaften Fußbekleidung willst du tanzen können?
Gib sie her.
Tanz ist Leichtigkeit.
Du wirst sehen.";7;Human;"Erhalte ""Schuhe des Meistertänzers"" (Extra Deck).";Verliere deine Schuhe;;0;1;1;0
monster;;Monster3;Die Gilde;;;;;;"Die Gilde setzt einen Attentäter auf dich an.

Ziehe ein weiteres Monster vom Stapel. 
(Du kämpfst gegen beide Monster zusammen. Sie haben die Summe ihrer Stärke, Typ, Effekt, Win und Lose Eigenschaften)

Solltest du den “Ring des Medici” tragen sehen sie welchen Fehler sie begannen haben und kämpfen mit statt gegen dich.
(Du bekommst trotzdem beide Wins bei Sieg)";Du bist langsam zu bekannt geworden, zeit dich loszuwerden.;2;Human;Erhalte 1 “Ehre”;Verliere 1 “Ehre”;;0;1;1;0
monster;;Monster3;Piraten;;;;;;Sie lassen dich passieren, wenn du eine Ausrüstungskarte, die du ausgerüstet hast, für eine Aktionskarte an sie verkaufst.;;17;Human;"Ziehe 3 Ausrüstungskarten, wähle 2 (Selten).
1 Aktionskarte
1 Zauberkarte";Verliere den Ausrüstungsgegenstand, der dir den größten Bonus verleiht. Ist es eine Waffe, so bringen sie sie zum Pissbaum.;;0;1;1;0
monster;;Monster3;Rattenschwarm;;;;;;Zu gewinnen heißt zu überleben, du kannst in diesem Kampf keine Waffen benutzen.;;8;Animal;"Ziehe 3 Zauberkarten.
Sie greifen sofort den von dir am wenigsten Schritte entfernten Spieler an, der noch nicht angegriffen wurde.
(Bei Gleichstand den Rang Höheren)";"Ziehe ""Pest"" (Extra Deck).";;0;1;1;0
monster;;Monster3;Tobender Golem;;;;;;Er zerfällt nach dem Kampf in seine Bestandteile. Hebe die obersten 20 Karten des Zauberkartenstapels ab un mische “Der wahre Name eines vergessenden Gottes”, “Jungfreuliche Erde” und “Klares Wasser” in diesen Stapel.;;13;Rock;Ziehe nach seinen Verfall Zauberkarten bis deine Hand voll ist;Er tötet deinen Begleiter.;;0;1;1;0
monster;;Monster3;Schamane - Vertrocknete Pflaume;;;;;;"Er tanzt wild umher und versprüht den Saft seines Lebens - zu Ehren seines Gottes.

Der sabbernde Alte bitte dich um 3 Zauberkarten um sich zu reviltalisieren. Er bietet dir dafür ein ""Totem"" (Extra Deck) als Geschenk.";Er besprüht dich - vielleicht.;16;Soldier;"Erhalte ""Geisterwanderer"" (Extra Deck)";Werfe 3 Handkarten deiner Wahl ab.;;0;1;1;0
monster;;Monster3;Slifer der Himmelsdrache;;;;;;"Slifer der Himmelsdrache hat +3 für jede Karte die du zum Anfang des Kampfes auf der Hand hälst.
Hast du das Limit an Handkarten erreicht, verlierst du sie bei einer Niederlage alle.";;0;God;Ziehe 4 Zauberkarten.;"Verliere die Hälfte deiner Handkarten.
(abgerundet)";;0;1;1;0
monster;;Monster3;Söldnerin;;;;;;Hat +1, für jeden Spieler, der sie in diesem Kampf unterstützt.;;11;Soldier;"Ziehe 2 Ausrüstungskarten, wähle 1 (Selten).
+1 Zauberkarte pro Spieler, der sie in diesen Kampf unterstützt.";Du verlierst deine Rüstung.;;0;1;1;0
monster;;Monster3;Veteran;;;;;;"+1 gegen Soldaten.
Er kennt ihre Tricks.
Du siehst so Armselig aus, dass er dir anbietet dich für 1 Ausrüstungskarte auszubilden.
Setze dafür 1 Runde aus, um ""Ausgebildet"" (Extra Deck) zu erhalten.";Zu seinen besten Zeiten war er noch ein Tier 4 Monster;17;Soldier;"Ziehe 2 Ausrüstungskarte (Selten).
Kampfgestählt:
+1/+1 im nächsten Zug";"Er verletzt dich leich:
-1/-1 im nächsten Zug";;0;1;1;0
monster;;Monster3;Zotteliger Zwerg;;;;;;"Er ist zu klein.
Dein Helm bringt dir in diesen Kampf keinen Bonus.";;15;Monster;Ziehe 2 Ausrüstungskarten, wähle 1 (Selten).;Er klaut dir deinen Helm.;;0;1;1;0
monster;;Monster3;Zyklop;;;;;;"-3, wenn du mindestens 3 Bewegung durch deine Ausrüstung hast.
Er kann deinen schnellen Bewegungen nicht folgen.
Solltest du nur einen Arm haben, erkennt er deine Behinderung an und bringt dich zu seinem versteckten Schatz: Passiere und erhalte 1 Ausrüstungskarte (Legendär).";;19;Monster;Ziehe 2 Ausrüstungskarten (Selten).;"Du wirst in den Boden gestampft.
-4 Bewegung im nächsten Zug.";;0;1;1;0
monster;TRUE;Monster3;Apokalyptischer Reiter Hunger;;;;;;"Du kannst nicht gegen den Hunger kämpfen.
Versuche zu fliehen!";Hunger geht durch jede Rüstung.;?;God;"Erhalte bei Flucht ""Entkräftigt"" (Extra Deck) und 1 Ausrüstungskarte (Selten).";"Ziehe ""Ausgehungert"" (Extra Deck).";;0;1;1;0
monster;TRUE;Monster3;Apokalyptischer Reiter Pestilenz;;;;;;Hat +1 für jeden pestkranken Spieler.;Und Gott sah die Schlechtheit der Menschen und Zorn überkam ihn!;18;God;"Erhalte ""Verflucht"" (Extra Deck) und 2 Ausrüstungskarten (Selten).";"Ziehe ""Pest"" (Extra Deck)";;0;1;1;0
normal;;Monster3;Nekromant;;;;;;"Er beschwört seine untoten Diener, die für ihn kämpfen.
Mische 3 Skelettkrieger in den Tier 4 Monsterstapel. Lege diese Karte auf den Ablagestapel und ziehe eine neue Monsterkarte.";;;;;;;0;1;1;0
monster;;Monster3;Audienz beim König;;;;;;"Die ""Königliche Wachen"" stürzen heran, fliehe schnell!!!
Solltest du das Geschenk des Königs (Win), liegen lassen, so hast du +7 auf deinen Fluchtwurf.";"Der große König Jim Beam aus dem Geschlecht der Brandys hat von deinen heldenhaften Abendteuern gehört und möchte dich reich beschenken.
Voller Glückseeligkeit zieht er eine Flasche Bourbon unter seinen Gewand hervor und verrät dir ein altes Geheimnis.
Den Anlass zu feiern, wollt ihr eine Zigarre rauchen. Du bietest dem König Feuer, doch er - in alkoholgetränkte Klamotten gekleidet- geht zum Unglück in Flammen auf und verstirbt.";1;Human;"Ziehe ""Cocktail des Molotows""";"Mische ""Königliche Wachen"" in die obersten 20 Karten des Aktionskartenstapel.";;0;1;1;0
monster;;Monster4;Cthulhu;;;;;;Du hast Faith-3 in diesen Kampf.;Hab Ehrfurcht vor deinem einzig Wahren Gott.;16;God;Ziehe 2 Ausrüstungskarten, wähle 1 (Legendär).;Schließe alle Katastrophen und öffne danach 3 neue.;;0;1;1;0
monster;;Monster4;Der Brocken;;;;;;"Sollte der Brocken diesen Kampf gewinnen, lege ihn offen oben auf seinen Stapel zurück.
Der Brocken erhält -1, für jeden Kampf, den er gewinnt.";Der Brocken bröckelt.;24;Rock;Ziehe 2 Ausrüstungskarten, wähle 1 (Legendär).;Folge nicht den Pfeilen, sondern geh nur 1 Feld zurück (aktive es);;0;1;1;0
monster;;Monster4;Der Pissbaum;;;;;;"Er erhält +1 für jede Waffe, die am Pissbaum liegt.
Bei Sieg kannst du dem Pissbaum eine Waffe stehlen.";;14;Monster;Ziehe 1 Waffe deiner Wahl vom Pissbaum.;Deine stärkste Waffe kommt zum Pissbaum.;;0;0;1;0
monster;;Monster4;Dracula;;;;;;"Hat +1 für jeden Spieler, der Vampir ist.

Vampirismus (Wenn du den Kampf verlierst, wirst du zu einem Vampir (Extra Deck)).";;20;Vampire;"Ziehe 1 Ausrüstungskarte (Legendär).
+1 Zauberkarte für jeden Spieler, der Vampir ist.";Vampirismus;;0;1;1;0
monster;;Monster4;Eis-Riese;;;;;;Hat -1, wenn du mehr als 3 Bewegung durch deine Ausrüstung hast.;Er ist groß, er ist langsam.;22;Monster;Ziehe 1 Ausrüstungskarte (Legendär).;Verliere deine Schuhe;;0;1;1;0
monster;;Monster4;Häuptling - Räudiger Hund;;;;;;"Hat jeweils +1, sollte Blinder Adler, Weicher Igel oder Vertrocknete Pflaume auf dem Ablagestapel liegen.
Dies summiert sich.";"Er wird sich besiegen…
Definitiv!";18;Soldier;"Ziehe 2 Zauberkarten.
Er geht mit dir auf Raubzug.
Klaue einem Spieler ein Artifact.";"Du wirst an den Marterpfahl begunden.
Setze 2 Runden aus.";;0;1;1;0
monster;;Monster4;Karawane;;;;;;"Du kannst sie passieren lassen, indem du 1 Feld zurückgehst.

Falls du den Ring der Medici trägst, halten sie dich für einen Boten.
Ziehe 2 Ausrüstungskarten (Legendär) und passiere ohne zu kämpfen.";;24;Human;Ziehe 2 Ausrüstungskarten, wähle 1 (Legendär).;Setze 2 Runden aus.;;0;1;1;0
monster;;Monster4;Lykanthrope;;;;;;Unrasiert, doch wohlfrisiert!;Werwölfe: Der Ausdruck wahrer Männlichkeit.;20;Monster;Ziehe 3 Ausrüstungskarte (Selten).;"Ziehe ""Lykantrhophie"" (Extra Deck)";;0;1;1;0
monster;;Monster4;Robin Hood;;;;;;"Hat +5 gegen den ersten Spieler.

Lässt dich sofort gewinnen, wenn du der letzte Spieler bist.";;18;Human;"Ziehe 3 Ausrüstungskarte (Selten).
Wenn du der letzte Spieler bist, ziehe 3 Ausrüstungskarten (Legendär).";Verliere deinen Helm und gib ihn dem letzten Spieler.;;0;1;1;0
monster;;Monster4;Säbelzahntiger;;;;;;"Er kann Veganer nicht riechen.
Sie können vor ihm fliehen, indem sie bis zur nächsten Weggabelung zurückgehen.";;22;Animal;"Erhalte ""Säbelzahn"" (Extra Deck)";"Er verletzt dich schwer.
Du hast bis zum Ende deines nächsten Zuges -4/0.";;0;1;1;0
monster;;Monster4;Skelettkönig;;;;;;"Hat +2, wenn 3 oder mehr ""Skelettkrieger"" im Ablagestapel liegen.";Er sucht Rache für seine getöteten Diener.;23;Monster;"Ziehe 1 Ausrüstungskarte (Legendär).
Erhalte ""Königsmörder"" (Extra Deck).";Du musst ihn eine deiner ausgerüsteten Waffen opfern.;;0;1;1;0
monster;;Monster4;Titan;;;;;;"Du musst ihm 3 deiner Handkarten opfern.
Eine milde Gabe, um die Götter zu besänftigen.

Wenn du dich weigerst erhält der Titan +2.";Zuerst aß er seinde Kinder und jetzt dich?;22;God;"Erhalte ""Götterschlächter"" (Extra Deck)";"Ziehe ""Ehrfürchtig"" (Extra Deck)";;0;1;1;0
monster;;Monster4;Van Helsing;;;;;;"Hat +6 gegen Vampire.
Solltest du ein Vampir sein, erhälst du bei deinem Sieg ""Blutrausch"" (Extra Deck) statt “Pflock”.";;19;Human;"Ziehe 2 Zauberkarten.
Erhalte ""Pflock"" (Extra Deck).";Er treibt dir deinen Vampirismus aus.;;0;1;1;0
monster;;Monster4;Würfelschleim;;;;;;"Alle deine zu Beginn des Kampfes ausliegenden Karten geben dir in diesem Kampf keinen Bonus.

Kämpfe alleine mit deinen Handkarten und deinen Würfel.";In freier Wildbahn stark gefürchtet.;1;Monster;Ziehe 1 Ausrüstungskarte (Legendär).;Verliere deine Rüstung.;;0;1;1;0
monster;TRUE;Monster4;Apokalyptischer Reiter Krieg;;;;;;Hat +1 für jeden apokalyptischen Reiter auf dem Ablagestapel.;"Was? du hast meine Homies getötet??
Stirb!!";22;God;"Erhalte ""Kriegsgesang"" (Extra Deck) und 2 Zauberkarten";"Ziehe ""Narben des Krieges"" (Extra Deck)";;0;1;1;0
monster;TRUE;Monster4;Skelettkrieger;;;;;;"Hat +1, für jeden ""Skelettkrieger"" auf dem Ablagestapel.";;19;Monster;Ziehe 1 Ausrüstungskarte (Legendär).;Werfe zwei Handkarten ab.;;0;3;1;0
monster;TRUE;Monster4;Armloser Yogi;;;;;;"Fehlen Dir zwei Arme gibt er dir sofort seinen Schatz.
Er will dir nichts böses und lässt dich passieren, wenn du ihn nicht angreifst.

Wenn der “Armloser Yogi” den Kampf gewinnt oder überlebt zieht der Spieler, welchen beide Arme feheln “Yogi-Lehrer” (Extra Deck).
Sollte der Yogi den Kampf verlieren entkommt er nur schwer verletzt und der Armlose Spieler erhält stattdessen  “Verletzter Yogi-Lehrer” (Extra Deck).";;23;Human;Erhalte “Yoga Buch” (Extra Deck);Er bricht dir deinen Arm. Ziehe “Gebrochender Arm” (Extra Deck).;;0;1;1;0
monster;;Monster5;Herold der Flammen;;;;;;"Hat +2, wenn du Soldat bist.
Hat +2, wenn du Vampir bist.
Hat -3, wenn du nur einen Arm hast.

Du kannst in diesem Kampf nicht fliehen.";;29;God;Win the Game!;"Erhalte ""Bruchstück eines Gottes - Feuer""";;0;1;1;0
monster;;Monster5;Herold der Lichts;;;;;;"Karten, welche die Kampfstärke dieses Monsters oder die des kämpfenden Spielers verändern, wirken doppelt.

Du kannst in diesem Kampf nicht fliehen.";;28;God;Win the Game!;"Erhalte ""Bruchstück eines Gottes - Licht""";;0;1;1;0
monster;;Monster5;Herold des Meeres;;;;;;"Hat -2, wenn du aktuell 6 oder mehr Handkarten hast.
Hat weitere -2, wenn du aktuell 8 oder mehr Handkarten hast.
Hat weitere -2, wenn du aktuell 10 oder mehr Handkarten hast.

Du kannst in diesem Kampf nicht fliehen.";;30;God;Win the Game!;"Erhalte ""Bruchstück eines Gottes - Wasser""";;0;1;1;0
monster;;Monster5;Herold des Sturms;;;;;;"Hat -2, wenn du mindestens 2 Bewegung durch Ausrüstung hast.
Hat weitere -2, wenn du mindestens 4 Bewegung durch Ausrüstung hast.
Hat weitere -2, wenn du mindestens 6 Bewegung durch Ausrüstung hast.

Du kannst in diesem Kampf nicht fliehen.";;32;God;Win the Game!;"Erhalte ""Bruchstück eines Gottes - Wind""";;0;1;1;0
monster;;Monster5;Schlafender Berg;;;;;;"Anstatt gegen ihn zu kämpfen, kannst du den Berg erklimmen. Lege dazu ""Schlafender Berg"" beiseite.

Du kämpfst nächste Runde gegen den ""Herold der Erde"" (Extra Deck).

Hat -2, wenn du ihn erklommen hast.";;31;God;"Du weckst ihn.
Kämpfe gegen ""Herold der Erde"" (Extra Deck)";Er schüttelt sich und wirft dich hinab.;;0;1;1;0
monster;TRUE;Monster5;Apokalyptischer Reiter Tod;;;;;;Du kannst in diesem Kampf nicht fliehen.;;31;God;Win the Game!;"Ziehe ""Dein Begräbnis"" (Extra Deck)";;0;1;1;0
monster;TRUE;Monster5;Herold der Erde;;;;;;"Hat -2, wenn du ihn erklommen hast.
Hat -2, wenn du aktuell keine Handkarten hast.
Hat -2, wenn kein Spieler ihn in diesen Kampf unterstützt.

Du kannst in diesem Kampf nicht fliehen.";;31;God;Win the Game!;"Erhalte ""Bruchstück eines Gottes - Erde""";;0;1;1;0
monster;TRUE;Monster5;Der verfluchte Gott;;;;;;"Hat +2, wenn das Oesiderh Mei Desideraias ausgeführt wurde.
Er hat stattdessen +5, wenn es in diesen Kampf ausgeführt wird.
Hat -5, gegen den Spieler welcher das Oesiderh Mei Desideraias ausgeführt hat (Denn ein Pakt geht in beide Richtungen).
Hat -1, wenn du ein Mal hast.
Hat -1, für jeden Fluchgeist.

Wenn der verfluchte Gott einen Kampf gewinnt, bleibt er offen auf seinen Stapel liegen.";;30;God;Win the Game!;Ziehe “Fluch Mal” (Extra Deck);;0;1;1;0
normal;;Spell;Adrenalinschub;SpellCounter;;NotBureaucrat;;;Konter einen Karteneffekt, der dich eine oder mehrere Runden aussetzen lassen soll.;;;;;;;0;1;1;0
normal;;Spell;Aktienhandel;SpellNormal;;OnlyLobbyist;;;Du darfst mit allen Spielern handeln.;;;;;;;0;1;1;0
normal;;Spell;All in;SpellNormal;;;;;"Erhalte +3/0 im Kampf.
Solltest du den Kampf verlieren, musst du alle deine Handkarten abwerfen.";;;;;;;0;1;1;0
normal;;Spell;Auktion;SpellTrade;;;;;Der Käufer erhält 1 Ausrüstungskarte vom Stapel.;;;;;;;0;1;1;0
normal;;Spell;Banküberfall;SpellNormal;;;;;"Klaue einem Spieler eine Handkarte.
Klaue ihm stattdessen 2, wenn es sich um einen Lobbyisten handelt.";Dies ist ein Banküberfall, alle auf den Boden! Äh, nee. Jetzt sehe ich euch nicht mehr, äh aufstehen, ähmm, auch scheiß drauf, gebt mir einfach alles was ihr habt!!!;;;;;;0;1;1;0
normal;;Spell;Bein stellen;SpellTrap;;;;;"Du kannst deinem Spieler ein Bein stellen, welcher an dir vorbeiläuft.
Er fällt hin und bleibt auf deinem Feld stehen (Duell findet statt).
In diesem Kampf hat er -1/0.";;;;;;;0;1;1;0
normal;;Spell;Beständig;CharacterTrait;;;;;"Deine Bewegung ist immer mindestens 1.
Wenn du eine Bürokrat bist ist stattdessen deine bewegung immer mindestens 2.";Ein kleiner Schritt für die Menschheit, aber ein großer für mich.;;;;;;0;1;1;0
normal;;Spell;Blutmond;SpellFast;;;;;"Gib einem Ungeheuer im Kampf +2.
Es hat stattdessen +3, wenn ""Vollmond"" im Ablagestapel liegt.";;;;;;;0;1;1;0
normal;;Spell;Bürokratische Zeitverschiebung;SpellCounter;;OnlyBureaucrat;;;"Der Effekt einer eingesetzten Karte tritt erst eine Runde später in Kraft.
Sollte sie dann kein Ziel mehr haben, wird sie einfach zerstört.";;;;;;;0;1;1;0
normal;;Spell;Chancengleichheit;SpellCounter;;;;;Konter eine Karte, die im Duell oder Mehrfachkampf gespielt wurde.;;;;;;;0;1;1;0
normal;;Spell;Dance Battle;SpellFast;;;;;"Du kannst diese Karte nur in einem Spielerkampf spielen.
Alle Spieler kämpft in diesen Kampf nur mit ihrer Bewegung, anstatt der Kampfstärke.";;;;;;;0;1;1;0
